"BLOCK","NAME","GQ_HH","GQ_Inst","GQ_Inst_Cor","GQ_Inst_Juv","GQ_Inst_Nur","GQ_Inst_Oth","GQ_Non","GQ_Non_Uni","GQ_Non_Mil","GQ_Non_Oth"
410030109003003,"Block 3003, Block Group 3, Census Tract 109, Benton County, Oregon",30,0,0,0,0,0,30,0,0,30
410030109003007,"Block 3007, Block Group 3, Census Tract 109, Benton County, Oregon",17,0,0,0,0,0,17,0,0,17
410079512001047,"Block 1047, Block Group 1, Census Tract 9512, Clatsop County, Oregon",15,0,0,0,0,0,15,0,0,15
410030010011011,"Block 1011, Block Group 1, Census Tract 10.01, Benton County, Oregon",5,0,0,0,0,0,5,0,0,5
410030011021021,"Block 1021, Block Group 1, Census Tract 11.02, Benton County, Oregon",44,0,0,0,0,0,44,0,0,44
410050213001018,"Block 1018, Block Group 1, Census Tract 213, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410050213002005,"Block 2005, Block Group 2, Census Tract 213, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050218021007,"Block 1007, Block Group 1, Census Tract 218.02, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050229061007,"Block 1007, Block Group 1, Census Tract 229.06, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050229061008,"Block 1008, Block Group 1, Census Tract 229.06, Clackamas County, Oregon",16,0,0,0,0,0,16,0,0,16
410030004012004,"Block 2004, Block Group 2, Census Tract 4.01, Benton County, Oregon",8,0,0,0,0,0,8,0,0,8
410030006003023,"Block 3023, Block Group 3, Census Tract 6, Benton County, Oregon",6,0,0,0,0,0,6,0,0,6
410030006003025,"Block 3025, Block Group 3, Census Tract 6, Benton County, Oregon",17,0,0,0,0,0,17,0,0,17
410030010012005,"Block 2005, Block Group 2, Census Tract 10.01, Benton County, Oregon",5,0,0,0,0,0,5,0,0,5
410030011022032,"Block 2032, Block Group 2, Census Tract 11.02, Benton County, Oregon",34,0,0,0,0,0,34,0,0,34
410030101022010,"Block 2010, Block Group 2, Census Tract 101.02, Benton County, Oregon",21,5,0,0,0,5,16,0,0,16
410050213004001,"Block 4001, Block Group 4, Census Tract 213, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410050213004008,"Block 4008, Block Group 4, Census Tract 213, Clackamas County, Oregon",14,0,0,0,0,0,14,0,0,14
410050214001007,"Block 1007, Block Group 1, Census Tract 214, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050214001011,"Block 1011, Block Group 1, Census Tract 214, Clackamas County, Oregon",22,0,0,0,0,0,22,0,0,22
410050214001015,"Block 1015, Block Group 1, Census Tract 214, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050218022001,"Block 2001, Block Group 2, Census Tract 218.02, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050218022004,"Block 2004, Block Group 2, Census Tract 218.02, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410050229011009,"Block 1009, Block Group 1, Census Tract 229.01, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410079505001040,"Block 1040, Block Group 1, Census Tract 9505, Clatsop County, Oregon",7,0,0,0,0,0,7,0,0,7
410050223012062,"Block 2062, Block Group 2, Census Tract 223.01, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050223013003,"Block 3003, Block Group 3, Census Tract 223.01, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410050223021002,"Block 1002, Block Group 1, Census Tract 223.02, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050224001032,"Block 1032, Block Group 1, Census Tract 224, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410030010023000,"Block 3000, Block Group 3, Census Tract 10.02, Benton County, Oregon",4,0,0,0,0,0,4,0,0,4
410050225022000,"Block 2000, Block Group 2, Census Tract 225.02, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410050225023003,"Block 3003, Block Group 3, Census Tract 225.02, Clackamas County, Oregon",82,52,0,0,52,0,30,0,0,30
410050225023005,"Block 3005, Block Group 3, Census Tract 225.02, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050214002002,"Block 2002, Block Group 2, Census Tract 214, Clackamas County, Oregon",23,0,0,0,0,0,23,0,0,23
410050222072008,"Block 2008, Block Group 2, Census Tract 222.07, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050224002035,"Block 2035, Block Group 2, Census Tract 224, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050224003003,"Block 3003, Block Group 3, Census Tract 224, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050226052010,"Block 2010, Block Group 2, Census Tract 226.05, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410050230021020,"Block 1020, Block Group 1, Census Tract 230.02, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050233004005,"Block 4005, Block Group 4, Census Tract 233, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050226052043,"Block 2043, Block Group 2, Census Tract 226.05, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050234031020,"Block 1020, Block Group 1, Census Tract 234.03, Clackamas County, Oregon",70,0,0,0,0,0,70,0,0,70
410050216011001,"Block 1001, Block Group 1, Census Tract 216.01, Clackamas County, Oregon",35,0,0,0,0,0,35,0,0,35
410050216011017,"Block 1017, Block Group 1, Census Tract 216.01, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050239011018,"Block 1018, Block Group 1, Census Tract 239.01, Clackamas County, Oregon",44,0,0,0,0,0,44,0,0,44
410050220003001,"Block 3001, Block Group 3, Census Tract 220, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410050220003011,"Block 3011, Block Group 3, Census Tract 220, Clackamas County, Oregon",44,39,0,0,39,0,5,0,0,5
410050220004002,"Block 4002, Block Group 4, Census Tract 220, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410019504001006,"Block 1006, Block Group 1, Census Tract 9504, Baker County, Oregon",5,0,0,0,0,0,5,0,0,5
410019504001008,"Block 1008, Block Group 1, Census Tract 9504, Baker County, Oregon",6,0,0,0,0,0,6,0,0,6
410030005001002,"Block 1002, Block Group 1, Census Tract 5, Benton County, Oregon",2,0,0,0,0,0,2,0,0,2
410030005001004,"Block 1004, Block Group 1, Census Tract 5, Benton County, Oregon",75,36,0,0,36,0,39,0,0,39
410030005002000,"Block 2000, Block Group 2, Census Tract 5, Benton County, Oregon",1,0,0,0,0,0,1,0,0,1
410030011011010,"Block 1010, Block Group 1, Census Tract 11.01, Benton County, Oregon",3,0,0,0,0,0,3,0,0,3
410050232023012,"Block 3012, Block Group 3, Census Tract 232.02, Clackamas County, Oregon",13,0,0,0,0,0,13,0,0,13
410050226064000,"Block 4000, Block Group 4, Census Tract 226.06, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050216012014,"Block 2014, Block Group 2, Census Tract 216.01, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050243022000,"Block 2000, Block Group 2, Census Tract 243.02, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410019501003067,"Block 3067, Block Group 3, Census Tract 9501, Baker County, Oregon",15,0,0,0,0,0,15,0,0,15
410050221011008,"Block 1008, Block Group 1, Census Tract 221.01, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050221091024,"Block 1024, Block Group 1, Census Tract 221.09, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410030005003000,"Block 3000, Block Group 3, Census Tract 5, Benton County, Oregon",1,0,0,0,0,0,1,0,0,1
410050232012025,"Block 2025, Block Group 2, Census Tract 232.01, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410030011012009,"Block 2009, Block Group 2, Census Tract 11.01, Benton County, Oregon",42,0,0,0,0,0,42,0,0,42
410050205051015,"Block 1015, Block Group 1, Census Tract 205.05, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050233001017,"Block 1017, Block Group 1, Census Tract 233, Clackamas County, Oregon",12,0,0,0,0,0,12,0,0,12
410030101013004,"Block 3004, Block Group 3, Census Tract 101.01, Benton County, Oregon",25,0,0,0,0,0,25,0,0,25
410030102001027,"Block 1027, Block Group 1, Census Tract 102, Benton County, Oregon",18,0,0,0,0,0,18,0,0,18
410050206012034,"Block 2034, Block Group 2, Census Tract 206.01, Clackamas County, Oregon",30,0,0,0,0,0,30,0,0,30
410050207003001,"Block 3001, Block Group 3, Census Tract 207, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410050234043027,"Block 3027, Block Group 3, Census Tract 234.04, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410030106011003,"Block 1003, Block Group 1, Census Tract 106.01, Benton County, Oregon",19,0,0,0,0,0,19,0,0,19
410030106011015,"Block 1015, Block Group 1, Census Tract 106.01, Benton County, Oregon",21,0,0,0,0,0,21,0,0,21
410030106011022,"Block 1022, Block Group 1, Census Tract 106.01, Benton County, Oregon",5,0,0,0,0,0,5,0,0,5
410030106011032,"Block 1032, Block Group 1, Census Tract 106.01, Benton County, Oregon",12,0,0,0,0,0,12,0,0,12
410030106011034,"Block 1034, Block Group 1, Census Tract 106.01, Benton County, Oregon",29,0,0,0,0,0,29,0,0,29
410050205042015,"Block 2015, Block Group 2, Census Tract 205.04, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050206022000,"Block 2000, Block Group 2, Census Tract 206.02, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410050206022012,"Block 2012, Block Group 2, Census Tract 206.02, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050217002002,"Block 2002, Block Group 2, Census Tract 217, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050217003004,"Block 3004, Block Group 3, Census Tract 217, Clackamas County, Oregon",14,0,0,0,0,0,14,0,0,14
410030106011040,"Block 1040, Block Group 1, Census Tract 106.01, Benton County, Oregon",1,0,0,0,0,0,1,0,0,1
410030106011061,"Block 1061, Block Group 1, Census Tract 106.01, Benton County, Oregon",66,0,0,0,0,0,66,0,0,66
410030106011063,"Block 1063, Block Group 1, Census Tract 106.01, Benton County, Oregon",13,0,0,0,0,0,13,0,0,13
410050242001019,"Block 1019, Block Group 1, Census Tract 242, Clackamas County, Oregon",34,0,0,0,0,0,34,0,0,34
410050205042032,"Block 2032, Block Group 2, Census Tract 205.04, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050205044000,"Block 4000, Block Group 4, Census Tract 205.04, Clackamas County, Oregon",12,0,0,0,0,0,12,0,0,12
410050206011008,"Block 1008, Block Group 1, Census Tract 206.01, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050243041069,"Block 1069, Block Group 1, Census Tract 243.04, Clackamas County, Oregon",44,0,0,0,0,0,44,0,0,44
410050208002019,"Block 2019, Block Group 2, Census Tract 208, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050208003002,"Block 3002, Block Group 3, Census Tract 208, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050208003008,"Block 3008, Block Group 3, Census Tract 208, Clackamas County, Oregon",21,0,0,0,0,0,21,0,0,21
410050235002002,"Block 2002, Block Group 2, Census Tract 235, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050235003016,"Block 3016, Block Group 3, Census Tract 235, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050227072029,"Block 2029, Block Group 2, Census Tract 227.07, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050215001011,"Block 1011, Block Group 1, Census Tract 215, Clackamas County, Oregon",14,0,0,0,0,0,14,0,0,14
410050215001035,"Block 1035, Block Group 1, Census Tract 215, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050218011013,"Block 1013, Block Group 1, Census Tract 218.01, Clackamas County, Oregon",4,0,0,0,0,0,4,0,0,4
410050218012004,"Block 2004, Block Group 2, Census Tract 218.01, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410030106012001,"Block 2001, Block Group 2, Census Tract 106.01, Benton County, Oregon",10,0,0,0,0,0,10,0,0,10
410030106012007,"Block 2007, Block Group 2, Census Tract 106.01, Benton County, Oregon",50,0,0,0,0,0,50,0,0,50
410030106021006,"Block 1006, Block Group 1, Census Tract 106.02, Benton County, Oregon",79,0,0,0,0,0,79,23,0,56
410050230021004,"Block 1004, Block Group 1, Census Tract 230.02, Clackamas County, Oregon",10,0,0,0,0,0,10,0,0,10
410050230021015,"Block 1015, Block Group 1, Census Tract 230.02, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410050230021018,"Block 1018, Block Group 1, Census Tract 230.02, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050222052000,"Block 2000, Block Group 2, Census Tract 222.05, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410050222061000,"Block 1000, Block Group 1, Census Tract 222.06, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410079505004008,"Block 4008, Block Group 4, Census Tract 9505, Clatsop County, Oregon",9,0,0,0,0,0,9,0,0,9
410079505004015,"Block 4015, Block Group 4, Census Tract 9505, Clatsop County, Oregon",9,0,0,0,0,0,9,0,0,9
410050225011028,"Block 1028, Block Group 1, Census Tract 225.01, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050209003000,"Block 3000, Block Group 3, Census Tract 209, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410050227073010,"Block 3010, Block Group 3, Census Tract 227.07, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050215002006,"Block 2006, Block Group 2, Census Tract 215, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050215002009,"Block 2009, Block Group 2, Census Tract 215, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050215002013,"Block 2013, Block Group 2, Census Tract 215, Clackamas County, Oregon",292,212,0,0,212,0,80,0,0,80
410050215003009,"Block 3009, Block Group 3, Census Tract 215, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410050215003010,"Block 3010, Block Group 3, Census Tract 215, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050215003014,"Block 3014, Block Group 3, Census Tract 215, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050221082022,"Block 2022, Block Group 2, Census Tract 221.08, Clackamas County, Oregon",2,0,0,0,0,0,2,0,0,2
410050221082024,"Block 2024, Block Group 2, Census Tract 221.08, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410079511004011,"Block 4011, Block Group 4, Census Tract 9511, Clatsop County, Oregon",10,0,0,0,0,0,10,0,0,10
410079506001012,"Block 1012, Block Group 1, Census Tract 9506, Clatsop County, Oregon",10,0,0,0,0,0,10,0,0,10
410050223012040,"Block 2040, Block Group 2, Census Tract 223.01, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050223012045,"Block 2045, Block Group 2, Census Tract 223.01, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050224001017,"Block 1017, Block Group 1, Census Tract 224, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050224001019,"Block 1019, Block Group 1, Census Tract 224, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410050225021005,"Block 1005, Block Group 1, Census Tract 225.02, Clackamas County, Oregon",4,0,0,0,0,0,4,0,0,4
410050226022029,"Block 2029, Block Group 2, Census Tract 226.02, Clackamas County, Oregon",14,0,0,0,0,0,14,0,0,14
410050219001018,"Block 1018, Block Group 1, Census Tract 219, Clackamas County, Oregon",11,0,0,0,0,0,11,0,0,11
410050221091013,"Block 1013, Block Group 1, Census Tract 221.09, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050226032002,"Block 2002, Block Group 2, Census Tract 226.03, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050210002013,"Block 2013, Block Group 2, Census Tract 210, Clackamas County, Oregon",1,0,0,0,0,0,1,0,0,1
410050210003010,"Block 3010, Block Group 3, Census Tract 210, Clackamas County, Oregon",10,0,0,0,0,0,10,0,0,10
410050220001000,"Block 1000, Block Group 1, Census Tract 220, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410030108003029,"Block 3029, Block Group 3, Census Tract 108, Benton County, Oregon",23,0,0,0,0,0,23,0,0,23
410050226053000,"Block 3000, Block Group 3, Census Tract 226.05, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050226053004,"Block 3004, Block Group 3, Census Tract 226.05, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410050226054001,"Block 4001, Block Group 4, Census Tract 226.05, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050226054003,"Block 4003, Block Group 4, Census Tract 226.05, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050211002014,"Block 2014, Block Group 2, Census Tract 211, Clackamas County, Oregon",12,0,0,0,0,0,12,0,0,12
410050216021013,"Block 1013, Block Group 1, Census Tract 216.02, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050216022002,"Block 2002, Block Group 2, Census Tract 216.02, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050220002014,"Block 2014, Block Group 2, Census Tract 220, Clackamas County, Oregon",9,0,0,0,0,0,9,0,0,9
410050229041006,"Block 1006, Block Group 1, Census Tract 229.04, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050226062002,"Block 2002, Block Group 2, Census Tract 226.06, Clackamas County, Oregon",7,0,0,0,0,0,7,0,0,7
410050211004008,"Block 4008, Block Group 4, Census Tract 211, Clackamas County, Oregon",5,0,0,0,0,0,5,0,0,5
410050211004010,"Block 4010, Block Group 4, Census Tract 211, Clackamas County, Oregon",55,51,0,0,51,0,4,0,0,4
410050212002001,"Block 2001, Block Group 2, Census Tract 212, Clackamas County, Oregon",4,0,0,0,0,0,4,0,0,4
410050217001000,"Block 1000, Block Group 1, Census Tract 217, Clackamas County, Oregon",10,0,0,0,0,0,10,0,0,10
410050217001002,"Block 1002, Block Group 1, Census Tract 217, Clackamas County, Oregon",15,0,0,0,0,0,15,0,0,15
410050229042036,"Block 2036, Block Group 2, Census Tract 229.04, Clackamas County, Oregon",18,0,0,0,0,0,18,0,0,18
410030001011000,"Block 1000, Block Group 1, Census Tract 1.01, Benton County, Oregon",54,0,0,0,0,0,54,0,0,54
410030001011009,"Block 1009, Block Group 1, Census Tract 1.01, Benton County, Oregon",7,0,0,0,0,0,7,0,0,7
410030001012006,"Block 2006, Block Group 2, Census Tract 1.01, Benton County, Oregon",26,0,0,0,0,0,26,0,0,26
410030001012010,"Block 2010, Block Group 2, Census Tract 1.01, Benton County, Oregon",9,0,0,0,0,0,9,0,0,9
410030001013007,"Block 3007, Block Group 3, Census Tract 1.01, Benton County, Oregon",12,0,0,0,0,0,12,0,0,12
410030001022008,"Block 2008, Block Group 2, Census Tract 1.02, Benton County, Oregon",5,0,0,0,0,0,5,0,0,5
410050222083015,"Block 3015, Block Group 3, Census Tract 222.08, Clackamas County, Oregon",8,0,0,0,0,0,8,0,0,8
410050222083019,"Block 3019, Block Group 3, Census Tract 222.08, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410050222084012,"Block 4012, Block Group 4, Census Tract 222.08, Clackamas County, Oregon",18,0,0,0,0,0,18,0,0,18
410019504003010,"Block 3010, Block Group 3, Census Tract 9504, Baker County, Oregon",3,0,0,0,0,0,3,0,0,3
410019505001106,"Block 1106, Block Group 1, Census Tract 9505, Baker County, Oregon",3,0,0,0,0,0,3,0,0,3
410019505002000,"Block 2000, Block Group 2, Census Tract 9505, Baker County, Oregon",20,0,0,0,0,0,20,0,0,20
410050204011008,"Block 1008, Block Group 1, Census Tract 204.01, Clackamas County, Oregon",6,0,0,0,0,0,6,0,0,6
410050204012012,"Block 2012, Block Group 2, Census Tract 204.01, Clackamas County, Oregon",20,15,0,0,15,0,5,0,0,5
410050204013003,"Block 3003, Block Group 3, Census Tract 204.01, Clackamas County, Oregon",3,0,0,0,0,0,3,0,0,3
410290002031008,"Block 1008, Block Group 1, Census Tract 2.03, Jackson County, Oregon",15,0,0,0,0,0,15,0,0,15
410290004042014,"Block 2014, Block Group 2, Census Tract 4.04, Jackson County, Oregon",3,0,0,0,0,0,3,0,0,3
410290004051000,"Block 1000, Block Group 1, Census Tract 4.05, Jackson County, Oregon",12,0,0,0,0,0,12,0,0,12
410290004051002,"Block 1002, Block Group 1, Census Tract 4.05, Jackson County, Oregon",20,0,0,0,0,0,20,0,0,20
410290004051012,"Block 1012, Block Group 1, Census Tract 4.05, Jackson County, Oregon",1,0,0,0,0,0,1,0,0,1
410279502021001,"Block 1001, Block Group 1, Census Tract 9502.02, Hood River County, Oregon",12,0,0,0,0,0,12,0,0,12
410333612011009,"Block 1009, Block Group 1, Census Tract 3612.01, Josephine County, Oregon",10,0,0,0,0,0,10,0,0,10
410333612011017,"Block 1017, Block Group 1, Census Tract 3612.01, Josephine County, Oregon",4,0,0,0,0,0,4,0,0,4
410290004062006,"Block 2006, Block Group 2, Census Tract 4.06, Jackson County, Oregon",1,0,0,0,0,0,1,0,0,1
410290004063007,"Block 3007, Block Group 3, Census Tract 4.06, Jackson County, Oregon",4,0,0,0,0,0,4,0,0,4
410290005011000,"Block 1000, Block Group 1, Census Tract 5.01, Jackson County, Oregon",5,0,0,0,0,0,5,0,0,5
410192000001029,"Block 1029, Block Group 1, Census Tract 2000, Douglas County, Oregon",4,0,0,0,0,0,4,0,0,4
410333610001006,"Block 1006, Block Group 1, Census Tract 3610, Josephine County, Oregon",5,0,0,0,0,0,5,0,0,5
410333610001010,"Block 1010, Block Group 1, Census Tract 3610, Josephine County, Oregon",9,0,0,0,0,0,9,0,0,9
410333612012007,"Block 2007, Block Group 2, Census Tract 3612.01, Josephine County, Oregon",7,0,0,0,0,0,7,0,0,7
410333612013007,"Block 3007, Block Group 3, Census Tract 3612.01, Josephine County, Oregon",89,17,0,0,17,0,72,0,0,72
410333603004001,"Block 4001, Block Group 4, Census Tract 3603, Josephine County, Oregon",11,0,0,0,0,0,11,0,0,11
410290005012013,"Block 2013, Block Group 2, Census Tract 5.01, Jackson County, Oregon",17,0,0,0,0,0,17,0,0,17
410290005021000,"Block 1000, Block Group 1, Census Tract 5.02, Jackson County, Oregon",6,0,0,0,0,0,6,0,0,6
410333608004000,"Block 4000, Block Group 4, Census Tract 3608, Josephine County, Oregon",13,0,0,0,0,0,13,0,0,13
410192000001042,"Block 1042, Block Group 1, Census Tract 2000, Douglas County, Oregon",1,0,0,0,0,0,1,0,0,1
410192000001055,"Block 1055, Block Group 1, Census Tract 2000, Douglas County, Oregon",26,0,0,0,0,0,26,0,0,26
410333612013008,"Block 3008, Block Group 3, Census Tract 3612.01, Josephine County, Oregon",9,0,0,0,0,0,9,0,0,9
410279503013016,"Block 3016, Block Group 3, Census Tract 9503.01, Hood River County, Oregon",4,0,0,0,0,0,4,0,0,4
410279503013018,"Block 3018, Block Group 3, Census Tract 9503.01, Hood River County, Oregon",24,0,0,0,0,0,24,0,0,24
410333610004020,"Block 4020, Block Group 4, Census Tract 3610, Josephine County, Oregon",8,0,0,0,0,0,8,0,0,8
410290013043043,"Block 3043, Block Group 3, Census Tract 13.04, Jackson County, Oregon",9,0,0,0,0,0,9,0,0,9
410279504001015,"Block 1015, Block Group 1, Census Tract 9504, Hood River County, Oregon",2,0,0,0,0,0,2,0,0,2
410359703001000,"Block 1000, Block Group 1, Census Tract 9703, Klamath County, Oregon",11,0,0,0,0,0,11,0,0,11
410279504001035,"Block 1035, Block Group 1, Census Tract 9504, Hood River County, Oregon",2,0,0,0,0,0,2,0,0,2
