GEOID,HH,POP,HH_Occ,GQ_Inst,GQ_Non,GP
410059800001253,0,0,0,0,0,0
410059800001254,0,0,0,0,0,0
410059800001255,0,0,0,0,0,0
410059800001256,0,0,0,0,0,0
410059800001257,0,0,0,0,0,0
410059800001258,0,0,0,0,0,0
410059800001259,0,0,0,0,0,0
410059800001261,0,0,0,0,0,0
410079509002026,6,22,6,0,0,22
410079509002027,12,37,12,0,0,37
410079509002028,2,3,0,0,0,3
410079509002029,0,0,0,0,0,0
410079509002031,0,0,0,0,0,0
410079509002032,19,39,10,0,0,39
410079509002033,26,39,15,0,0,39
410079509002034,25,38,21,0,0,38
410079509002035,15,20,14,0,0,20
410079509002036,13,30,13,0,0,30
410079509002037,12,16,9,0,0,16
410079509002038,16,33,15,0,0,33
410079509002039,19,46,13,0,0,46
410079509002041,10,22,5,0,0,22
410079509002042,17,25,8,0,0,25
410079509002043,19,22,4,0,0,22
410079509002044,6,13,0,0,0,13
410079509002046,8,15,3,0,0,15
410079509002049,2,5,2,0,0,5
410079511002114,12,9,12,0,0,9
410079511002115,1,4,1,0,0,4
410079511002116,26,37,9,0,0,37
410079511002117,2,5,2,0,0,5
410079511002118,7,11,1,0,0,11
410079511002119,3,7,0,0,0,7
410079511002120,3,0,3,0,0,0
410079511002122,2,8,0,0,0,8
410079511002123,0,0,0,0,0,0
410079511002124,0,0,0,0,0,0
410079511002125,0,0,0,0,0,0
410079511002127,0,0,0,0,0,0
410079511002128,0,0,0,0,0,0
410079511002129,0,0,0,0,0,0
410079511002130,0,0,0,0,0,0
410079511002132,0,0,0,0,0,0
410079511002133,0,0,0,0,0,0
410079511002134,0,0,0,0,0,0
410079511002135,0,0,0,0,0,0
410079511002137,3,7,0,0,0,7
410079511002138,3,15,0,0,0,15
410099702011066,0,0,0,0,0,0
410099702011069,15,21,10,0,0,21
410099702011070,18,20,9,0,0,20
410099702011071,14,33,14,0,0,33
410190100001165,0,0,0,0,0,0
410190300003268,2,5,2,0,0,5
410190300003298,3,4,3,0,0,4
410190300003299,0,0,0,0,0,0
410190300003300,0,0,0,0,0,0
410190300003301,0,0,0,0,0,0
410190300003302,0,0,0,0,0,0
410190300003303,0,0,0,0,0,0
410190300003304,0,0,0,0,0,0
410190300003305,0,0,0,0,0,0
410190300003307,0,0,0,0,0,0
410190300003308,0,0,0,0,0,0
410190300003309,0,0,0,0,0,0
410190300003310,0,0,0,0,0,0
410190300003311,0,0,0,0,0,0
410190300003313,0,0,0,0,0,0
410190300003314,0,0,0,0,0,0
410190300003316,0,0,0,0,0,0
410190300003317,0,0,0,0,0,0
410170005023028,11,21,11,0,0,21
410170005023029,15,33,15,0,0,33
410170005023030,18,43,11,0,0,43
410170005023031,33,79,26,0,0,79
410170005023032,14,19,5,0,0,19
410170005023034,32,71,28,10,0,61
410170005023035,27,48,27,0,0,48
410170005023038,1,4,0,0,0,4
410170005023040,18,36,18,0,0,36
410170005023042,1,12,1,0,0,12
410170005023043,1,2,1,0,0,2
410170005023044,1,11,0,0,0,11
410170005023046,19,29,13,0,0,29
410170005023048,7,12,0,0,0,12
410110010011049,13,26,5,0,0,26
410110010011050,4,10,4,0,0,10
410110010011051,0,0,0,0,0,0
410110010011052,12,15,12,0,0,15
410110010012000,0,0,0,0,0,0
410110010012001,0,0,0,0,0,0
410110010012002,0,0,0,0,0,0
410110010012003,0,0,0,0,0,0
410110010012004,0,0,0,0,0,0
410110010012005,3,1,0,0,0,1
410110010012006,4,8,1,0,0,8
410110010012007,50,43,37,0,0,43
410110010012008,75,120,75,0,49,71
410110010012009,6,3,1,0,0,3
410110010012010,3,4,3,0,0,4
410110010012011,7,13,5,0,0,13
410110010012013,9,7,9,0,0,7
410110010012014,21,28,21,0,0,28
410110010012016,2,8,2,0,0,8
410110010012017,18,22,17,0,0,22
410110010012018,6,11,0,0,0,11
410110010012020,19,24,14,0,0,24
410110010012021,8,18,8,0,0,18
410110010012023,20,36,15,0,0,36
410110010012024,27,41,25,0,0,41
410110010012026,20,40,10,0,0,40
410110010012027,104,128,85,0,0,128
410110010012029,0,0,0,0,0,0
410110010012030,0,0,0,0,0,0
410110010012032,0,0,0,0,0,0
410110010012033,6,6,2,0,0,6
410110010012034,0,0,0,0,0,0
410110010012036,2,9,2,0,0,9
410110010012037,0,0,0,0,0,0
410110010012039,18,28,18,0,0,28
410110010012040,6,21,0,0,6,15
410110010012042,6,8,3,0,0,8
410110010012043,18,30,18,0,0,30
410190400001079,4,2,3,0,0,2
410190400001080,1,8,1,0,0,8
410190400001081,5,7,2,0,0,7
410190400001082,0,0,0,0,0,0
410190400001083,2,0,0,0,0,0
410190400001084,0,0,0,0,0,0
410190400001085,9,18,9,0,0,18
410190400001087,1,4,1,0,0,4
410190400001088,4,13,4,0,0,13
410190400001090,47,114,47,0,0,114
410190400001092,3,5,3,0,0,5
410190400001094,1,2,1,0,0,2
410190400001095,2,9,2,0,0,9
410190400001096,4,9,4,0,0,9
410190400001099,2,3,2,0,0,3
410190400001100,2,9,0,0,0,9
410190400001102,2,13,2,0,0,13
410110010022001,3,9,3,0,0,9
410110010022002,4,10,4,0,0,10
410110010022003,168,313,153,0,0,313
410110010022004,8,29,7,0,0,29
410110010022005,43,65,33,0,0,65
410110010022006,58,99,43,0,0,99
410110010022007,0,0,0,0,0,0
410110010022008,14,26,11,0,0,26
410110010022009,3,11,3,0,0,11
410110010022010,0,0,0,0,0,0
410110010022011,8,26,4,0,0,26
410110010022012,6,19,6,0,0,19
410110010022014,37,80,32,0,0,80
410110010022015,48,65,45,0,0,65
410110010022017,3,8,1,0,0,8
410110010022018,18,48,18,0,0,48
410110010022019,3,7,0,0,0,7
410110010023001,0,0,0,0,0,0
410110010023002,2,5,2,0,0,5
410110010023004,0,0,0,0,0,0
410110010023005,0,0,0,0,0,0
410110010023007,0,0,0,0,0,0
410110010023008,21,21,9,0,0,21
410110010023010,2,9,0,0,0,9
410110010023011,4,6,0,0,0,6
410110010023013,17,34,17,0,0,34
410110010023014,24,64,22,0,14,50
410110010023015,9,16,9,0,0,16
410110010023017,102,159,86,0,0,159
410110010023018,8,9,1,0,0,9
410110010023020,5,0,5,0,0,0
410110010023021,0,0,0,0,0,0
410110010023023,0,0,0,0,0,0
410110010023024,4,3,4,0,0,3
410110010023026,0,0,0,0,0,0
410110010023028,5,8,0,0,0,8
410110010023030,0,0,0,0,0,0
410110010023031,9,18,1,0,0,18
410170015022064,51,45,34,0,0,45
410170015022065,0,0,0,0,0,0
410170015022066,12,19,12,0,0,19
410170015022067,0,0,0,0,0,0
410170015022068,21,43,21,0,0,43
410170015022069,19,24,11,0,0,24
410170015022071,2,11,2,0,0,11
410170015022072,23,25,23,0,0,25
410170015022074,2,10,2,0,0,10
410170015022076,17,37,17,0,0,37
410170015022078,4,6,4,0,0,6
410170016011000,77,184,77,0,0,184
410170016011001,0,0,0,0,0,0
410170016011002,0,0,0,0,0,0
410170016011004,0,0,0,0,0,0
410170016011005,1,10,0,0,0,10
410170016011006,81,98,81,0,0,98
410170016011008,41,44,41,0,0,44
410099711003004,3,12,3,0,0,12
410099711003005,5,19,5,0,1,18
410099711003006,3,4,3,0,0,4
410099711003007,3,6,3,0,0,6
410099711003008,0,0,0,0,0,0
410099711003009,42,101,42,0,3,98
410099711003010,16,32,12,0,0,32
410099711003011,6,11,6,0,0,11
410099711003013,13,26,13,0,0,26
410099711003014,12,26,12,0,0,26
410099711003016,17,38,17,0,0,38
410099711003017,7,21,7,0,0,21
410099711003019,84,183,73,0,0,183
410099711003020,0,0,0,0,0,0
410099711003021,0,0,0,0,0,0
410099711003023,49,122,49,0,0,122
410099711003024,57,144,51,0,12,132
410099711003026,12,27,12,0,0,27
410099711003027,10,14,10,0,0,14
410099711003029,2,5,0,0,0,5
410099711003030,7,21,7,0,0,21
410099711003032,0,0,0,0,0,0
410099711003033,8,27,8,0,0,27
410099711003034,0,0,0,0,0,0
410099711003036,16,29,16,0,0,29
410099711003037,3,11,3,0,0,11
410099711003039,1,7,1,0,0,7
410099711003040,0,0,0,0,0,0
410099711003042,0,0,0,0,0,0
410099711003043,3,11,3,0,0,11
410099711003044,0,0,0,0,0,0
410099711003046,36,87,36,0,1,86
410099711003047,0,0,0,0,0,0
410099711003049,1,4,1,0,0,4
410099711003050,7,15,7,0,0,15
410099711003051,4,10,4,0,0,10
410099711003052,11,15,11,0,0,15
410110010024006,2,7,2,0,0,7
410170011011002,0,0,0,0,0,0
410170011011003,5,14,5,0,0,14
410170011011005,24,75,24,0,0,75
410170011011006,15,32,15,0,0,32
410170011011007,35,129,33,0,0,129
410170011011008,60,151,60,0,0,151
410170011011009,37,123,37,0,0,123
410170011011011,0,0,0,0,0,0
410170011011013,20,49,20,0,0,49
410170016011012,0,0,0,0,0,0
410170016011023,0,0,0,0,0,0
410170016011025,0,0,0,0,0,0
410170016011027,14,20,0,0,0,20
410170016011028,0,0,0,0,0,0
410170016011029,0,0,0,0,0,0
410170016011030,0,0,0,0,0,0
410170016011031,0,0,0,0,0,0
410170016011032,1,3,1,0,0,3
410191100002045,7,12,7,0,0,12
410191100002046,3,3,3,0,0,3
410191100002047,3,8,3,0,0,8
410191100002049,7,14,7,0,0,14
410191100002051,0,0,0,0,0,0
410191100002052,0,0,0,0,0,0
410191100002054,1,2,1,0,0,2
410191100002055,15,41,15,0,0,41
410191100002056,0,0,0,0,0,0
410191100002058,0,0,0,0,0,0
410191100002060,0,0,0,0,0,0
410191100002061,0,0,0,0,0,0
410099711003053,6,4,3,0,0,4
410099711003054,2,5,2,0,0,5
410099711003056,0,0,0,0,0,0
410099711003057,0,1,0,0,1,0
410099711003059,0,0,0,0,0,0
410099711003060,0,0,0,0,0,0
410099711003062,0,0,0,0,0,0
410099711003063,2,9,2,0,0,9
410099711003064,7,15,3,0,0,15
410099711003066,1,4,1,0,0,4
410099711003067,11,29,11,0,0,29
410099711003069,13,15,9,0,0,15
410099711003070,0,0,0,0,0,0
410099711003072,0,0,0,0,0,0
410099711003073,0,0,0,0,0,0
410110001011000,13,17,13,0,0,17
410110001011001,0,0,0,0,0,0
410110001011002,0,0,0,0,0,0
410110001011004,0,0,0,0,0,0
410110001011007,3,11,2,0,0,11
410110001011008,0,0,0,0,0,0
410110001011009,5,5,2,0,0,5
410110001011010,1,4,1,0,0,4
410110001011011,0,0,0,0,0,0
410110001011012,0,0,0,0,0,0
410110001011013,0,0,0,0,0,0
410110001011014,0,0,0,0,0,0
410110001011015,265,455,235,0,0,455
410170006031018,19,39,18,0,0,39
410170006031019,9,15,0,0,0,15
410170006031021,24,8,4,0,0,8
410170006031023,11,23,5,0,0,23
410170006031024,9,10,0,0,0,10
410170006031026,18,28,17,0,0,28
410170006031027,6,4,0,0,0,4
410170006031029,10,14,10,0,0,14
410170006031031,13,28,7,0,0,28
410170006031032,0,0,0,0,0,0
410170006031033,227,188,101,0,0,188
410170011011033,22,70,22,0,0,70
410170011011035,20,65,19,0,0,65
410170011011037,0,0,0,0,0,0
410170011012000,69,176,68,0,0,176
410170011012001,24,57,24,0,0,57
410170011012002,12,42,12,0,0,42
410170011012003,39,98,39,0,0,98
410170011012004,23,48,23,0,0,48
410170011012005,155,413,155,0,0,413
410191100002064,0,0,0,0,0,0
410191100002065,0,0,0,0,0,0
410191100002067,3,5,3,0,0,5
410191100002069,0,0,0,0,0,0
410191100002071,4,3,4,0,0,3
410191100002073,0,0,0,0,0,0
410191100002074,2,2,1,0,0,2
410191100002075,5,21,5,0,0,21
410191100002076,14,39,14,0,0,39
410191100002079,0,0,0,0,0,0
410191100002080,2,10,2,0,0,10
410191100002082,10,34,10,0,0,34
410191100002083,0,0,0,0,0,0
410191100002084,0,0,0,0,0,0
410191100002085,3,14,3,0,0,14
410191100003000,15,38,15,0,0,38
410191100003001,0,0,0,0,0,0
410191100003002,5,16,0,0,0,16
410170001001530,0,0,0,0,0,0
410170001001532,0,0,0,0,0,0
410170001001533,0,0,0,0,0,0
410170001001534,0,0,0,0,0,0
410170001001536,0,0,0,0,0,0
410170001001537,0,0,0,0,0,0
410170001001539,0,0,0,0,0,0
410170001001540,0,0,0,0,0,0
410170001001542,0,0,0,0,0,0
410170001001545,0,0,0,0,0,0
410170001001546,0,0,0,0,0,0
410170001001547,0,0,0,0,0,0
410170001001549,0,0,0,0,0,0
410170001001550,0,0,0,0,0,0
410170001001552,0,0,0,0,0,0
410170001001553,0,0,0,0,0,0
410170001001555,0,0,0,0,0,0
410170001001556,0,0,0,0,0,0
410170001001558,0,0,0,0,0,0
410170001001559,0,0,0,0,0,0
410170001001560,0,0,0,0,0,0
410170001001562,0,0,0,0,0,0
410170001001563,0,0,0,0,0,0
410170001001565,0,0,0,0,0,0
410170001001566,0,0,0,0,0,0
410170001001567,0,0,0,0,0,0
410170001001568,0,0,0,0,0,0
410170001001569,0,0,0,0,0,0
410170001001570,0,0,0,0,0,0
410170001001571,0,0,0,0,0,0
410170001001572,0,0,0,0,0,0
410170001001573,2,10,2,0,0,10
410170001001574,0,0,0,0,0,0
410170001001575,1,4,1,0,0,4
410170001001576,0,0,0,0,0,0
410170001001577,2,0,0,0,0,0
410170001001578,0,0,0,0,0,0
410170001001579,0,0,0,0,0,0
410191000001020,5,14,5,0,0,14
410191000001021,0,0,0,0,0,0
410191000001022,0,0,0,0,0,0
410191000001023,0,0,0,0,0,0
410191000001025,12,39,10,0,0,39
410191000001026,6,9,6,0,0,9
410191000001028,9,22,6,0,0,22
410191000001030,2,15,2,0,0,15
410191000001031,0,0,0,0,0,0
410191000001033,2,6,0,0,0,6
410191000001034,0,0,0,0,0,0
410191000001036,0,0,0,0,0,0
410191000001037,0,0,0,0,0,0
410191000001038,0,0,0,0,0,0
410191000001039,5,21,5,0,0,21
410191000001040,10,28,6,0,0,28
410191000001041,40,92,33,0,0,92
410159501001190,0,0,0,0,0,0
410159501001191,0,0,0,0,0,0
410159501001193,0,0,0,0,0,0
410159501001194,0,0,0,0,0,0
410159501001196,0,0,0,0,0,0
410159501001197,0,0,0,0,0,0
410159501001198,0,0,0,0,0,0
410159501001200,0,0,0,0,0,0
410159501001201,0,0,0,0,0,0
410159501001203,0,0,0,0,0,0
410159501001204,0,0,0,0,0,0
410159501001206,0,0,0,0,0,0
410159501001207,0,0,0,0,0,0
410159501001209,0,0,0,0,0,0
410159501001211,0,0,0,0,0,0
410159501001213,0,0,0,0,0,0
410159501001214,0,0,0,0,0,0
410159501001215,0,0,0,0,0,0
410159501001216,0,0,0,0,0,0
410159501001217,0,0,0,0,0,0
410159501001218,0,0,0,0,0,0
410159501001219,0,0,0,0,0,0
410159501001220,0,0,0,0,0,0
410159501001221,2,9,2,0,0,9
410159501001222,0,0,0,0,0,0
410159501001223,0,0,0,0,0,0
410159501001224,0,0,0,0,0,0
410159501001225,0,0,0,0,0,0
410159501001226,0,0,0,0,0,0
410159501001227,0,0,0,0,0,0
410159501001228,0,0,0,0,0,0
410159501001230,0,0,0,0,0,0
410159501001231,0,0,0,0,0,0
410159501001233,0,0,0,0,0,0
410159501001234,0,0,0,0,0,0
410159501001236,0,0,0,0,0,0
410159501001237,2,6,2,0,0,6
410159501001238,1,0,1,0,0,0
410190500013051,3,7,3,0,0,7
410190500013052,8,15,8,0,0,15
410190500013056,1,5,0,0,0,5
410190500013058,7,4,7,0,0,4
410190500013060,10,16,10,0,0,16
410190500013061,3,10,3,0,0,10
410190500013062,4,11,4,0,0,11
410190500013063,4,13,4,0,0,13
410190500013064,4,6,0,0,0,6
410190500013065,0,0,0,0,0,0
410190500013066,3,6,3,0,0,6
410190500013067,5,9,5,0,0,9
410190500013068,6,10,6,0,0,10
410190500013070,27,44,27,0,0,44
410190500013072,1,16,1,0,0,16
410170007023025,0,0,0,0,0,0
410170007023026,0,0,0,0,0,0
410170007023028,20,38,10,0,0,38
410170007023030,38,89,38,0,0,89
410170007023031,0,0,0,0,0,0
410170007023032,7,24,7,0,0,24
410170007023033,12,28,7,0,0,28
410170007023034,68,155,68,0,0,155
410170007023035,9,34,9,0,0,34
410170007023036,0,0,0,0,0,0
410170007023037,10,25,10,0,0,25
410170007023038,7,20,7,0,0,20
410170007023039,23,40,20,0,0,40
410170012001033,2,3,2,0,0,3
410170012001034,0,0,0,0,0,0
410170012001035,7,10,1,0,0,10
410170012001036,0,0,0,0,0,0
410170012001038,0,0,0,0,0,0
410170012001039,28,68,28,0,0,68
410170012001040,7,19,7,0,0,19
410190300001092,0,0,0,0,0,0
410190300001093,0,0,0,0,0,0
410190300001094,20,52,11,0,0,52
410190300001095,41,95,37,0,0,95
410190300001097,6,11,6,0,0,11
410190300001098,1,8,1,0,0,8
410190300001099,0,0,0,0,0,0
410190300001100,0,0,0,0,0,0
410190500013010,45,99,45,0,0,99
410190500013020,5,12,5,0,0,12
410190500013026,0,0,0,0,0,0
410190500013053,4,16,4,0,0,16
410190500014000,0,0,0,0,0,0
410190500014001,12,33,12,0,0,33
410190500014002,0,0,0,0,0,0
410190500014003,0,0,0,0,0,0
410190500014004,25,55,25,0,0,55
410190500014006,7,18,7,0,0,18
410190500014007,0,0,0,0,0,0
410190500014008,5,12,0,0,0,12
410190500014009,1,15,1,0,0,15
410159501001410,0,0,0,0,0,0
410159501001412,0,0,0,0,0,0
410159501001413,0,0,0,0,0,0
410159501001415,0,0,0,0,0,0
410159501001416,0,0,0,0,0,0
410159501001418,0,0,0,0,0,0
410159501001419,0,0,0,0,0,0
410159501001421,1,1,0,0,0,1
410159501001423,1,4,1,0,0,4
410159501001425,0,0,0,0,0,0
410159501001426,0,0,0,0,0,0
410159501001427,0,0,0,0,0,0
410159501001428,0,0,0,0,0,0
410159501001429,0,0,0,0,0,0
410159501001430,0,0,0,0,0,0
410159501001431,0,0,0,0,0,0
410159501001432,0,0,0,0,0,0
410159501001433,0,0,0,0,0,0
410159501001434,0,0,0,0,0,0
410159501001435,0,0,0,0,0,0
410159501001436,0,0,0,0,0,0
410159501001437,4,9,0,0,0,9
410159501001438,0,0,0,0,0,0
410159501001439,4,5,4,0,0,5
410159501001440,5,11,5,0,0,11
410159501001441,7,20,7,0,0,20
410159501001443,0,0,0,0,0,0
410159501001444,0,0,0,0,0,0
410159501001446,0,0,0,0,0,0
410159501001449,0,0,0,0,0,0
410170008001000,0,0,0,0,0,0
410170008001001,0,0,0,0,0,0
410190300001105,0,0,0,0,0,0
410190300001107,2,3,2,0,0,3
410190300001108,1,2,1,0,0,2
410190300001110,0,0,0,0,0,0
410190300001112,6,9,6,0,0,9
410190300001113,0,0,0,0,0,0
410190300001114,0,0,0,0,0,0
410190300001115,0,0,0,0,0,0
410190300001116,0,0,0,0,0,0
410190300001117,2,5,2,0,0,5
410190300001118,0,0,0,0,0,0
410190300001119,0,0,0,0,0,0
410190300001120,0,0,0,0,0,0
410190300001121,0,0,0,0,0,0
410190300001122,0,0,0,0,0,0
410190300001124,0,0,0,0,0,0
410190300001125,0,0,0,0,0,0
410190300001127,0,0,0,0,0,0
410190300001128,1,1,1,0,0,1
410190300001129,0,0,0,0,0,0
410110011021239,0,0,0,0,0,0
410110011021240,2,5,2,0,0,5
410110011021242,0,0,0,0,0,0
410110011021243,0,0,0,0,0,0
410110011021244,9,25,9,0,0,25
410110011021246,0,0,0,0,0,0
410110011021247,6,14,6,0,0,14
410110011021249,0,0,0,0,0,0
410110011021250,42,101,41,0,8,93
410110011021251,0,0,0,0,0,0
410110011021252,11,21,11,0,0,21
410110011021253,0,0,0,0,0,0
410110011021254,1,5,1,0,0,5
410110011021255,5,12,5,0,0,12
410110011021256,5,2,3,0,0,2
410110011021257,1,1,1,0,0,1
410110011021258,2,1,1,0,0,1
410110011021259,10,27,10,0,0,27
410110011021260,5,12,5,0,0,12
410110011021261,0,0,0,0,0,0
410110011021262,1,0,0,0,0,0
410110011021263,8,16,8,0,0,16
410110011021264,3,6,1,0,0,6
410110011021266,0,0,0,0,0,0
410110011021267,3,4,0,0,0,4
410110011021269,1,4,1,0,0,4
410110011021270,0,0,0,0,0,0
410110011021271,0,0,0,0,0,0
410110011021273,1,5,0,0,0,5
410110011021274,1,1,1,0,0,1
410110011022001,2,9,2,0,0,9
410110011022002,61,126,60,0,0,126
410110011022004,13,15,13,0,0,15
410110011022005,21,46,21,0,0,46
410110011022007,4,5,4,0,0,5
410110011022008,6,16,6,0,0,16
410110011022010,6,16,6,0,0,16
410110011022011,9,14,9,0,0,14
410170019033014,0,0,0,0,0,0
410170019033015,1,15,0,0,0,15
410170019033016,24,62,23,0,0,62
410170019033017,0,0,0,0,0,0
410170019033018,0,0,0,0,0,0
410170019033019,0,0,0,0,0,0
410170019033020,1,11,1,0,0,11
410170019033021,40,64,39,0,0,64
410170019033022,0,0,0,0,0,0
410170019033023,1,20,1,0,0,20
410170019033024,20,45,20,0,0,45
410170019041000,101,274,97,0,0,274
410170019041001,17,51,16,0,0,51
410170019041002,48,114,48,0,0,114
410170019041005,72,198,72,0,0,198
410170019041007,14,42,14,0,0,42
410170019041009,25,78,25,0,0,78
410170019041010,15,33,15,0,0,33
410191600023062,19,45,19,0,0,45
410191700001000,7,8,7,0,0,8
410191700001002,2,0,0,0,0,0
410191700001003,2,12,2,0,0,12
410191700001005,6,14,6,0,0,14
410191700001006,32,47,23,0,0,47
410191700001007,15,25,11,0,0,25
410191700001008,7,13,5,0,0,13
410191700001009,14,26,14,0,0,26
410191700001010,2,3,2,0,0,3
410191700001011,3,11,3,0,0,11
410191700001012,0,0,0,0,0,0
410191700001013,0,0,0,0,0,0
410191700001014,4,5,4,0,0,5
410191700001015,0,0,0,0,0,0
410191700001016,5,18,5,0,0,18
410191700001017,0,0,0,0,0,0
410191700001018,0,0,0,0,0,0
410191700001019,3,13,3,0,0,13
410191700001021,25,47,25,0,0,47
410191700001023,0,0,0,0,0,0
410191700001024,2,10,2,0,0,10
410191700001026,30,72,30,0,0,72
410191700001027,0,0,0,0,0,0
410191700001029,1,6,1,0,0,6
410191700001030,0,0,0,0,0,0
410191700001032,9,29,8,0,0,29
410191700001033,22,51,22,0,0,51
410191700001034,2,6,2,0,1,5
410191700001036,1,4,1,0,0,4
410191700001037,40,72,40,0,0,72
410191700001039,7,26,0,0,0,26
410191700001040,3,11,3,0,0,11
410191700001042,0,0,0,0,0,0
410191700001043,9,18,9,0,0,18
410191700001045,3,7,3,0,0,7
410191700001046,4,17,4,0,0,17
410191700001047,3,22,3,0,0,22
410170013011014,89,237,79,0,0,237
410170013011015,46,127,46,0,0,127
410170013011017,6,26,6,0,0,26
410170013011018,11,28,11,0,0,28
410170013011019,43,107,37,0,0,107
410170013011020,45,102,32,0,0,102
410170013011021,0,0,0,0,0,0
410170013011022,19,42,19,0,0,42
410170013011023,14,45,12,0,0,45
410170013011024,20,54,20,0,0,54
410170013012000,337,600,277,0,0,600
410170013012001,44,57,40,0,0,57
410170013012002,5,13,5,0,0,13
410170013012004,9,25,2,0,0,25
410170013012005,14,38,14,0,0,38
410170013012006,42,119,41,0,0,119
410170013012007,23,44,16,0,0,44
410170013012008,46,116,46,0,0,116
410170013012010,4,12,0,0,0,12
410170013012011,153,239,125,0,0,239
410079512003230,8,11,8,0,0,11
410079512003231,0,0,0,0,0,0
410079512003233,1,9,1,0,0,9
410079512003234,0,0,0,0,0,0
410079512003235,0,0,0,0,0,0
410079512003236,0,0,0,0,0,0
410059800001244,0,0,0,0,0,0
410059800001262,0,0,0,0,0,0
410059800001263,0,0,0,0,0,0
410059800001264,0,0,0,0,0,0
410059800001265,0,0,0,0,0,0
410059800001266,0,0,0,0,0,0
410059800001268,0,0,0,0,0,0
410059800001269,0,0,0,0,0,0
410059800001270,0,0,0,0,0,0
410059800001271,0,0,0,0,0,0
410079509003000,0,0,0,0,0,0
410079509003001,0,0,0,0,0,0
410079509003003,17,21,15,0,0,21
410079509003005,19,13,13,0,0,13
410079509003006,16,14,4,0,0,14
410079509003008,34,25,25,0,0,25
410079509003009,8,1,5,0,0,1
410079509003011,25,27,22,0,0,27
410079502004011,5,4,4,0,0,4
410079502004012,0,0,0,0,0,0
410079511002139,5,11,5,0,0,11
410079511002140,0,0,0,0,0,0
410079511002141,0,0,0,0,0,0
410079511002142,3,4,3,0,0,4
410079511002143,0,0,0,0,0,0
410079511002145,0,0,0,0,0,0
410079511002146,0,0,0,0,0,0
410079511002148,0,0,0,0,0,0
410079511002149,0,0,0,0,0,0
410079511003001,1,11,1,0,0,11
410079511003002,0,0,0,0,0,0
410079511003004,0,0,0,0,0,0
410079511003005,85,101,51,0,0,101
410099702012026,2,6,2,0,0,6
410099702012028,7,30,7,0,0,30
410190300003318,0,0,0,0,0,0
410190300003319,2,5,2,0,0,5
410190300003321,0,0,0,0,0,0
410190300003322,0,0,0,0,0,0
410190400001000,0,0,0,0,0,0
410190400001001,11,24,11,0,0,24
410190400001002,2,13,2,0,0,13
410190400001003,3,4,3,0,0,4
410190400001004,2,6,2,0,0,6
410190400001005,16,25,16,0,0,25
410190400001007,5,3,2,0,0,3
410190400001008,3,21,3,0,0,21
410190400001010,0,0,0,0,0,0
410190400001011,4,13,3,0,0,13
410190400001012,3,5,3,0,0,5
410190400001013,3,4,3,0,0,4
410190400001015,0,0,0,0,0,0
410190400001016,0,0,0,0,0,0
410170005023049,1,7,0,0,0,7
410170005023050,0,0,0,0,0,0
410170005023051,1,3,1,0,0,3
410170005023053,1,2,1,0,0,2
410170005023054,1,4,1,0,0,4
410170005023055,3,11,2,0,0,11
410170005023056,0,0,0,0,0,0
410170005023057,3,15,2,0,0,15
410170005023058,0,0,0,0,0,0
410170005023059,0,0,0,0,0,0
410170005023060,156,236,130,0,0,236
410170005023061,6,12,6,0,0,12
410170005023062,18,38,18,0,0,38
410170005023064,0,0,0,0,0,0
410170005023065,7,16,7,0,0,16
410170005023067,14,35,10,0,0,35
410170005023069,17,36,13,0,0,36
410170005023070,1,3,0,0,0,3
410170005023072,0,0,0,0,0,0
410110010012045,21,33,11,0,0,33
410110010012047,5,1,0,0,0,1
410110010012049,13,25,13,0,0,25
410110010012050,2,2,1,0,0,2
410110010012051,0,0,0,0,0,0
410110010012052,13,15,13,0,0,15
410110010012053,3,7,3,0,0,7
410110010012054,0,0,0,0,0,0
410110010012055,7,25,7,0,0,25
410110010012056,2,12,0,0,0,12
410110010013000,0,0,0,0,0,0
410110010013001,1,15,1,0,0,15
410110010013002,0,0,0,0,0,0
410110010013003,0,0,0,0,0,0
410110010013004,0,0,0,0,0,0
410110010013005,2,4,0,0,0,4
410110010013006,69,97,57,0,0,97
410110010013007,0,0,0,0,0,0
410110010013009,21,32,21,0,0,32
410110010013010,26,38,26,0,0,38
410110010013012,0,0,0,0,0,0
410110010013013,0,0,0,0,0,0
410110010013014,3,6,3,0,0,6
410110010013016,9,17,9,0,0,17
410110010013017,43,100,43,0,0,100
410110010013019,18,41,16,0,0,41
410110010013020,3,10,3,0,0,10
410110010013022,0,0,0,0,0,0
410110010013023,10,18,10,0,0,18
410110010013025,20,25,20,0,0,25
410110010013026,28,66,28,0,0,66
410110010013028,17,33,17,0,0,33
